rank,gene_id,is_literature_curated
132,ENSG00000106799.13,True
133,ENSG00000139618.16,True
134,ENSG00000149925.22,True
135,ENSG00000011422.12,True
136,ENSG00000169554.22,True
137,ENSG00000137673.9,True
138,ENSG00000142156.15,True
139,ENSG00000119547.6,True
140,ENSG00000107562.16,True
141,ENSG00000102554.14,True
142,ENSG00000149311.19,True
143,ENSG00000147050.16,True
144,ENSG00000039068.19,True
145,ENSG00000182578.14,True
146,ENSG00000185499.16,True
147,ENSG00000127616.19,True
148,ENSG00000100985.7,True
149,ENSG00000130675.15,True
150,ENSG00000073282.14,True
151,ENSG00000129226.14,True
152,ENSG00000136244.12,True
153,ENSG00000011465.18,True
154,ENSG00000169856.9,True
155,ENSG00000119888.11,True
156,ENSG00000107796.13,True
157,ENSG00000087460.27,True
158,ENSG00000163513.19,True
159,ENSG00000117713.20,True
160,ENSG00000142173.16,True
161,ENSG00000189143.9,True
162,ENSG00000182492.16,True
163,ENSG00000149591.17,True
164,ENSG00000286014.1,False
165,ENSG00000197123.9,False
166,ENSG00000118491.10,False
167,ENSG00000100060.18,False
168,ENSG00000155495.9,False
169,ENSG00000128050.9,False
170,ENSG00000137807.16,False
171,ENSG00000275969.2,False
172,ENSG00000163655.16,False
173,ENSG00000162878.13,False
174,ENSG00000198734.12,False
175,ENSG00000163689.20,False
176,ENSG00000135596.18,False
177,ENSG00000100714.17,False
178,ENSG00000100522.10,False
179,ENSG00000149136.9,False
180,ENSG00000117501.14,False
181,ENSG00000136518.17,False
182,ENSG00000174780.17,False
183,ENSG00000258453.3,False
184,ENSG00000125629.15,False
185,ENSG00000164163.11,False
186,ENSG00000137962.13,False
187,ENSG00000285010.1,False
188,ENSG00000114416.18,False
189,ENSG00000186660.15,False
190,ENSG00000104870.13,False
191,ENSG00000080986.13,False
192,ENSG00000162894.12,False
193,ENSG00000100628.12,False
194,ENSG00000011426.11,False
195,ENSG00000128513.16,False
196,ENSG00000198826.11,False
197,ENSG00000136878.14,False
198,ENSG00000135929.9,False
199,ENSG00000116852.15,False
200,ENSG00000137070.18,False
201,ENSG00000164134.13,False
202,ENSG00000068831.19,False
203,ENSG00000142731.11,False
204,ENSG00000138778.13,False
205,ENSG00000206560.11,False
206,ENSG00000121579.13,False
207,ENSG00000198901.14,False
208,ENSG00000172167.8,False
209,ENSG00000140368.13,False
210,ENSG00000126787.13,False
211,ENSG00000078140.14,False
212,ENSG00000056558.11,False
213,ENSG00000198146.4,False
214,ENSG00000198554.12,False
215,ENSG00000213088.12,False
216,ENSG00000189319.14,False
217,ENSG00000164024.12,False
218,ENSG00000268223.6,False
219,ENSG00000035928.16,False
220,ENSG00000109805.10,False
221,ENSG00000128944.13,False
222,ENSG00000135587.9,False
223,ENSG00000135426.16,False
224,ENSG00000109814.12,False
225,ENSG00000125503.13,False
226,ENSG00000120526.12,False
227,ENSG00000187796.15,False
228,ENSG00000122679.8,False
229,ENSG00000024526.17,False
230,ENSG00000147689.16,False
231,ENSG00000166226.13,False
232,ENSG00000147697.9,False
233,ENSG00000137936.18,False
234,ENSG00000189057.11,False
235,ENSG00000107521.19,False
236,ENSG00000164944.12,False
237,ENSG00000169884.14,False
238,ENSG00000147687.19,False
239,ENSG00000176890.16,False
240,ENSG00000157350.13,False
241,ENSG00000113194.13,False
242,ENSG00000174442.12,False
243,ENSG00000174175.17,False
244,ENSG00000174013.8,False
245,ENSG00000196843.17,False
246,ENSG00000178105.11,False
247,ENSG00000250264.1,False
248,ENSG00000126814.7,False
249,ENSG00000184110.15,False
250,ENSG00000161800.13,False
251,ENSG00000135424.18,False
252,ENSG00000185291.12,False
253,ENSG00000088782.5,False
254,ENSG00000167895.15,False
255,ENSG00000140525.19,False
256,ENSG00000111679.17,False
257,ENSG00000126759.14,False
258,ENSG00000227507.3,False
259,ENSG00000115085.14,False
260,ENSG00000058804.12,False
261,ENSG00000140534.14,False
262,ENSG00000109674.4,False
263,ENSG00000163346.17,False
264,ENSG00000162607.13,False
265,ENSG00000126773.13,False
266,ENSG00000139190.17,False
267,ENSG00000160185.15,False
268,ENSG00000121621.7,False
269,ENSG00000114480.13,False
270,ENSG00000117616.18,False
271,ENSG00000020426.11,False
272,ENSG00000198728.11,False
273,ENSG00000158717.11,False
274,ENSG00000072818.12,False
275,ENSG00000136490.9,False
276,ENSG00000104903.5,False
277,ENSG00000149948.14,False
278,ENSG00000145375.9,False
279,ENSG00000139597.18,False
280,ENSG00000180096.12,False
281,ENSG00000164754.15,False
282,ENSG00000134324.12,False
283,ENSG00000085265.11,False
284,ENSG00000100462.16,False
285,ENSG00000132600.17,False
286,ENSG00000198301.12,False
287,ENSG00000087502.18,False
288,ENSG00000102096.9,False
289,ENSG00000159713.11,False
290,ENSG00000163527.10,False
291,ENSG00000173762.8,False
292,ENSG00000136098.17,False
293,ENSG00000089820.16,False
294,ENSG00000072135.13,False
295,ENSG00000129968.17,False
296,ENSG00000125910.6,False
297,ENSG00000140090.18,False
298,ENSG00000173926.6,False
299,ENSG00000114867.22,False
300,ENSG00000145386.11,False
301,ENSG00000059122.17,False
302,ENSG00000137819.14,False
303,ENSG00000163535.18,False
304,ENSG00000099785.10,False
305,ENSG00000155096.14,False
306,ENSG00000147654.15,False
307,ENSG00000135480.16,False
308,ENSG00000172939.9,False
309,ENSG00000167617.3,False
310,ENSG00000169994.18,False
311,ENSG00000263264.2,False
312,ENSG00000175463.12,False
313,ENSG00000106829.20,False
314,ENSG00000107738.20,False
315,ENSG00000180801.14,False
316,ENSG00000060749.16,False
317,ENSG00000105369.10,False
318,ENSG00000138182.15,False
319,ENSG00000162739.14,False
320,ENSG00000074695.6,False
321,ENSG00000134775.15,False
322,ENSG00000163960.12,False
323,ENSG00000178150.10,False
324,ENSG00000163687.14,False
325,ENSG00000108819.11,False
326,ENSG00000166387.13,False
327,ENSG00000100625.9,False
328,ENSG00000144218.19,False
329,ENSG00000197471.12,False
330,ENSG00000160285.15,False
331,ENSG00000118363.12,False
332,ENSG00000118513.19,False
333,ENSG00000139734.19,False
334,ENSG00000136717.15,False
335,ENSG00000029153.14,False
336,ENSG00000103355.13,False
337,ENSG00000091127.14,False
338,ENSG00000278961.2,False
339,ENSG00000164109.14,False
340,ENSG00000178199.14,False
341,ENSG00000126353.3,False
342,ENSG00000174469.23,False
343,ENSG00000242498.8,False
344,ENSG00000169507.9,False
345,ENSG00000035664.11,False
346,ENSG00000104921.15,False
347,ENSG00000163815.6,False
348,ENSG00000152527.14,False
349,ENSG00000132819.17,False
350,ENSG00000128708.13,False
351,ENSG00000109610.6,False
352,ENSG00000110315.7,False
353,ENSG00000076928.18,False
354,ENSG00000005513.10,False
355,ENSG00000253729.8,False
356,ENSG00000187764.11,False
357,ENSG00000100721.11,False
358,ENSG00000117090.15,False
359,ENSG00000255346.10,False
360,ENSG00000263528.8,False
361,ENSG00000086598.11,False
362,ENSG00000144550.13,False
363,ENSG00000169398.19,False
364,ENSG00000140995.17,False
365,ENSG00000205208.5,False
366,ENSG00000215474.8,False
367,ENSG00000037749.12,False
368,ENSG00000204428.12,False
369,ENSG00000176597.12,False
370,ENSG00000147465.12,False
371,ENSG00000073711.11,False
372,ENSG00000160216.21,False
373,ENSG00000135917.16,False
374,ENSG00000186767.7,False
375,ENSG00000102032.13,False
376,ENSG00000143643.13,False
377,ENSG00000182183.15,False
378,ENSG00000079435.10,False
379,ENSG00000128040.11,False
380,ENSG00000189064.8,False
381,ENSG00000141497.14,False
382,ENSG00000127022.15,False
383,ENSG00000241563.4,False
384,ENSG00000170476.16,False
385,ENSG00000170027.7,False
386,ENSG00000184575.12,False
387,ENSG00000141968.8,False
388,ENSG00000089597.18,False
389,ENSG00000143772.9,False
390,ENSG00000173085.15,False
391,ENSG00000164284.15,False
392,ENSG00000135709.12,False
393,ENSG00000155269.12,False
394,ENSG00000174564.13,False
395,ENSG00000012124.17,False
396,ENSG00000059377.18,False
397,ENSG00000204859.13,False
398,ENSG00000133318.14,False
399,ENSG00000139211.7,False
400,ENSG00000187942.12,False
401,ENSG00000110321.19,False
402,ENSG00000170448.12,False
403,ENSG00000132854.19,False
404,ENSG00000167711.14,False
405,ENSG00000172724.12,False
406,ENSG00000122884.12,False
407,ENSG00000185112.6,False
408,ENSG00000138674.17,False
409,ENSG00000119771.15,False
410,ENSG00000221888.4,False
411,ENSG00000164961.16,False
412,ENSG00000170703.15,False
413,ENSG00000104848.1,False
414,ENSG00000134910.14,False
415,ENSG00000079739.17,False
416,ENSG00000110375.3,False
417,ENSG00000082153.18,False
418,ENSG00000262246.6,False
419,ENSG00000213654.10,False
420,ENSG00000136279.21,False
421,ENSG00000088325.16,False
422,ENSG00000011590.14,False
423,ENSG00000157368.11,False
424,ENSG00000141682.12,False
425,ENSG00000172005.11,False
426,ENSG00000130283.9,False
427,ENSG00000168071.22,False
428,ENSG00000197943.10,False
429,ENSG00000134001.15,False
430,ENSG00000102879.16,False
431,ENSG00000172794.20,False
432,ENSG00000076662.10,False
433,ENSG00000196678.14,False
434,ENSG00000032444.17,False
435,ENSG00000198821.11,False
436,ENSG00000066855.16,False
437,ENSG00000109272.4,False
438,ENSG00000171161.13,False
439,ENSG00000266714.9,False
440,ENSG00000159556.10,False
441,ENSG00000156049.7,False
442,ENSG00000114686.9,False
443,ENSG00000129128.13,False
444,ENSG00000163938.17,False
445,ENSG00000151725.12,False
446,ENSG00000115163.15,False
447,ENSG00000143797.12,False
448,ENSG00000055163.20,False
449,ENSG00000006451.8,False
450,ENSG00000181449.4,False
451,ENSG00000165025.15,False
452,ENSG00000145626.12,False
453,ENSG00000128059.8,False
454,ENSG00000122986.14,False
455,ENSG00000220008.3,False
456,ENSG00000145681.11,False
457,ENSG00000072571.20,False
458,ENSG00000064102.15,False
459,ENSG00000071054.16,False
460,ENSG00000176177.10,False
461,ENSG00000105122.13,False
462,ENSG00000112984.12,False
463,ENSG00000090889.12,False
464,ENSG00000151304.6,False
465,ENSG00000088320.4,False
466,ENSG00000186517.14,False
467,ENSG00000205339.10,False
468,ENSG00000142484.7,False
469,ENSG00000167483.19,False
470,ENSG00000007312.13,False
471,ENSG00000149548.15,False
472,ENSG00000142864.15,False
473,ENSG00000163273.4,False
474,ENSG00000138180.16,False
475,ENSG00000068308.14,False
476,ENSG00000156738.18,False
477,ENSG00000198837.10,False
478,ENSG00000186265.10,False
479,ENSG00000182162.11,False
480,ENSG00000167703.15,False
481,ENSG00000197992.7,False
482,ENSG00000152056.17,False
483,ENSG00000147874.11,False
484,ENSG00000169679.15,False
485,ENSG00000108669.16,False
486,ENSG00000128218.8,False
487,ENSG00000171405.12,False
488,ENSG00000113810.16,False
489,ENSG00000110448.11,False
490,ENSG00000174944.9,False
491,ENSG00000138964.17,False
492,ENSG00000166439.6,False
493,ENSG00000157734.14,False
494,ENSG00000163808.17,False
495,ENSG00000205436.7,False
496,ENSG00000186591.13,False
497,ENSG00000180448.10,False
498,ENSG00000112658.8,False
499,ENSG00000214787.10,False
500,ENSG00000163534.15,False
501,ENSG00000169271.3,False
502,ENSG00000143318.13,False
503,ENSG00000104957.14,False
504,ENSG00000154001.14,False
505,ENSG00000174326.14,False
506,ENSG00000168078.10,False
507,ENSG00000198010.13,False
508,ENSG00000092051.17,False
509,ENSG00000108515.18,False
510,ENSG00000167635.12,False
511,ENSG00000169442.9,False
512,ENSG00000100307.13,False
513,ENSG00000071794.16,False
514,ENSG00000109180.15,False
515,ENSG00000087510.7,False
516,ENSG00000064886.14,False
517,ENSG00000125245.13,False
518,ENSG00000005844.19,False
519,ENSG00000119147.10,False
520,ENSG00000178538.10,False
521,ENSG00000159753.14,False
522,ENSG00000148411.8,False
523,ENSG00000162889.11,False
524,ENSG00000132514.14,False
525,ENSG00000078596.11,False
526,ENSG00000160593.19,False
527,ENSG00000113263.13,False
528,ENSG00000140398.14,False
529,ENSG00000158748.4,False
530,ENSG00000171208.10,False
531,ENSG00000047056.16,False
532,ENSG00000186326.4,False
533,ENSG00000186393.5,False
534,ENSG00000135686.13,False
535,ENSG00000175582.20,False
536,ENSG00000162078.11,False
537,ENSG00000159184.8,False
538,ENSG00000092199.18,False
539,ENSG00000085999.13,False
540,ENSG00000065665.21,False
541,ENSG00000172889.16,False
542,ENSG00000164941.14,False
543,ENSG00000139193.4,False
544,ENSG00000150776.18,False
545,ENSG00000213930.12,False
546,ENSG00000182557.8,False
547,ENSG00000182901.17,False
548,ENSG00000105559.12,False
549,ENSG00000122565.19,False
550,ENSG00000091879.14,False
551,ENSG00000169607.13,False
552,ENSG00000135898.10,False
553,ENSG00000171159.5,False
554,ENSG00000145088.9,False
555,ENSG00000266094.8,False
556,ENSG00000111206.13,False
557,ENSG00000118193.12,False
558,ENSG00000164776.10,False
559,ENSG00000176978.14,False
560,ENSG00000124207.17,False
561,ENSG00000138768.15,False
562,ENSG00000117724.13,False
563,ENSG00000213316.10,False
564,ENSG00000129514.8,False
565,ENSG00000167705.12,False
566,ENSG00000155097.12,False
567,ENSG00000092853.14,False
568,ENSG00000100170.10,False
569,ENSG00000156531.17,False
570,ENSG00000141505.12,False
571,ENSG00000164032.12,False
572,ENSG00000187912.12,False
573,ENSG00000013725.14,False
574,ENSG00000114850.7,False
575,ENSG00000089012.14,False
576,ENSG00000102871.16,False
577,ENSG00000156802.13,False
578,ENSG00000021300.14,False
579,ENSG00000146670.10,False
580,ENSG00000104413.18,False
581,ENSG00000204475.10,False
582,ENSG00000268655.2,False
583,ENSG00000178202.13,False
584,ENSG00000151718.16,False
585,ENSG00000157353.17,False
586,ENSG00000074370.18,False
587,ENSG00000106638.17,False
588,ENSG00000183813.7,False
589,ENSG00000066279.18,False
590,ENSG00000113569.16,False
591,ENSG00000182552.15,False
592,ENSG00000170921.15,False
593,ENSG00000110455.14,False
594,ENSG00000104814.13,False
595,ENSG00000158473.8,False
596,ENSG00000169062.15,False
597,ENSG00000176153.12,False
598,ENSG00000104412.8,False
599,ENSG00000102144.15,False
600,ENSG00000145331.14,False
601,ENSG00000177548.13,False
602,ENSG00000113108.19,False
603,ENSG00000148343.18,False
604,ENSG00000139865.16,False
605,ENSG00000080345.18,False
606,ENSG00000134884.15,False
607,ENSG00000136738.15,False
608,ENSG00000196544.8,False
609,ENSG00000196455.8,False
610,ENSG00000101405.3,False
611,ENSG00000012174.12,False
612,ENSG00000198026.8,False
613,ENSG00000130522.6,False
614,ENSG00000187166.1,False
615,ENSG00000160188.10,False
616,ENSG00000165140.11,False
617,ENSG00000043591.6,False
618,ENSG00000138382.15,False
619,ENSG00000133317.16,False
620,ENSG00000177879.17,False
621,ENSG00000168350.8,False
622,ENSG00000115107.20,False
623,ENSG00000169519.21,False
624,ENSG00000111596.14,False
625,ENSG00000109063.15,False
626,ENSG00000064195.7,False
627,ENSG00000101096.20,False
628,ENSG00000164620.9,False
629,ENSG00000121680.16,False
630,ENSG00000180398.13,False
631,ENSG00000171365.17,False
632,ENSG00000104147.9,False
633,ENSG00000254834.4,False
634,ENSG00000174640.15,False
635,ENSG00000057019.16,False
636,ENSG00000160190.14,False
637,ENSG00000158481.13,False
638,ENSG00000121864.10,False
639,ENSG00000104375.17,False
640,ENSG00000106615.10,False
641,ENSG00000106682.15,False
642,ENSG00000023191.17,False
643,ENSG00000130714.18,False
644,ENSG00000105048.17,False
645,ENSG00000044574.8,False
646,ENSG00000058091.17,False
647,ENSG00000051523.11,False
648,ENSG00000160310.18,False
649,ENSG00000115866.11,False
650,ENSG00000086827.9,False
651,ENSG00000108511.10,False
652,ENSG00000113790.11,False
653,ENSG00000106299.8,False
654,ENSG00000137693.14,False
655,ENSG00000131242.18,False
656,ENSG00000132376.20,False
657,ENSG00000181634.8,False
658,ENSG00000234409.7,False
659,ENSG00000162706.13,False
660,ENSG00000181617.6,False
661,ENSG00000137078.9,False
662,ENSG00000197976.12,False
663,ENSG00000138271.6,False
664,ENSG00000185669.6,False
665,ENSG00000232593.7,False
666,ENSG00000225828.1,False
667,ENSG00000158552.13,False
668,ENSG00000188620.11,False
669,ENSG00000114503.11,False
670,ENSG00000095370.20,False
671,ENSG00000180549.8,False
672,ENSG00000205765.9,False
673,ENSG00000092108.22,False
674,ENSG00000162377.6,False
675,ENSG00000182866.17,False
676,ENSG00000100351.17,False
677,ENSG00000007264.15,False
678,ENSG00000168734.14,False
679,ENSG00000215788.11,False
680,ENSG00000151468.11,False
681,ENSG00000183309.12,False
682,ENSG00000250298.6,False
683,ENSG00000138594.14,False
684,ENSG00000166501.14,False
685,ENSG00000196666.6,False
686,ENSG00000176715.17,False
687,ENSG00000242802.9,False
688,ENSG00000137265.15,False
689,ENSG00000254709.8,False
690,ENSG00000166959.8,False
691,ENSG00000175513.9,False
692,ENSG00000229972.8,False
693,ENSG00000196639.7,False
694,ENSG00000141293.16,False
695,ENSG00000184613.11,False
696,ENSG00000129219.14,False
697,ENSG00000106948.17,False
698,ENSG00000147649.10,False
699,ENSG00000248099.4,False
700,ENSG00000105929.16,False
701,ENSG00000074706.13,False
702,ENSG00000101342.10,False
703,ENSG00000150753.12,False
704,ENSG00000014824.14,False
705,ENSG00000150977.10,False
706,ENSG00000134108.14,False
707,ENSG00000137080.4,False
708,ENSG00000146192.15,False
709,ENSG00000173898.14,False
710,ENSG00000110841.14,False
711,ENSG00000136169.16,False
712,ENSG00000177693.4,False
713,ENSG00000183826.18,False
714,ENSG00000156127.8,False
715,ENSG00000001629.10,False
716,ENSG00000181045.15,False
717,ENSG00000101439.9,False
718,ENSG00000163126.15,False
719,ENSG00000128815.19,False
720,ENSG00000152804.11,False
721,ENSG00000102755.12,False
722,ENSG00000120800.5,False
723,ENSG00000163154.6,False
724,ENSG00000130595.19,False
725,ENSG00000185811.19,False
726,ENSG00000161040.16,False
727,ENSG00000169251.13,False
728,ENSG00000198520.12,False
729,ENSG00000159110.20,False
730,ENSG00000124785.9,False
731,ENSG00000157017.16,False
732,ENSG00000114209.15,False
733,ENSG00000198363.18,False
734,ENSG00000177455.15,False
735,ENSG00000135749.19,False
736,ENSG00000184113.9,False
737,ENSG00000103653.16,False
738,ENSG00000159720.12,False
739,ENSG00000188778.6,False
740,ENSG00000185527.12,False
741,ENSG00000135333.14,False
742,ENSG00000172765.17,False
743,ENSG00000168288.13,False
744,ENSG00000180043.11,False
745,ENSG00000182389.20,False
746,ENSG00000171396.12,False
747,ENSG00000065413.20,False
748,ENSG00000159958.7,False
749,ENSG00000188817.8,False
750,ENSG00000141258.13,False
751,ENSG00000288674.1,False
752,ENSG00000115816.15,False
753,ENSG00000010319.7,False
754,ENSG00000171136.7,False
755,ENSG00000196092.14,False
756,ENSG00000142751.15,False
757,ENSG00000253352.10,False
758,ENSG00000117215.15,False
759,ENSG00000185787.15,False
760,ENSG00000198624.13,False
761,ENSG00000132463.14,False
762,ENSG00000156970.13,False
763,ENSG00000198556.14,False
764,ENSG00000167261.14,False
765,ENSG00000120896.13,False
766,ENSG00000064201.16,False
767,ENSG00000164283.13,False
768,ENSG00000135472.9,False
769,ENSG00000181163.14,False
770,ENSG00000102539.5,False
771,ENSG00000144895.12,False
772,ENSG00000198873.12,False
773,ENSG00000114062.22,False
774,ENSG00000170348.9,False
775,ENSG00000010322.16,False
776,ENSG00000183691.6,False
777,ENSG00000129810.15,False
778,ENSG00000094804.12,False
779,ENSG00000203727.4,False
780,ENSG00000124203.6,False
781,ENSG00000121413.13,False
782,ENSG00000148180.21,False
783,ENSG00000163958.14,False
784,ENSG00000178562.18,False
785,ENSG00000126246.10,False
786,ENSG00000163872.16,False
787,ENSG00000108528.14,False
788,ENSG00000164303.11,False
789,ENSG00000075391.17,False
790,ENSG00000175857.8,False
791,ENSG00000112561.19,False
792,ENSG00000127952.17,False
793,ENSG00000019485.13,False
794,ENSG00000048649.13,False
795,ENSG00000117091.10,False
796,ENSG00000196867.8,False
797,ENSG00000163239.12,False
798,ENSG00000125337.19,False
799,ENSG00000277161.2,False
800,ENSG00000112742.10,False
801,ENSG00000149177.13,False
802,ENSG00000143870.13,False
803,ENSG00000123329.20,False
804,ENSG00000198055.11,False
805,ENSG00000077157.22,False
806,ENSG00000167604.15,False
807,ENSG00000178826.11,False
808,ENSG00000173020.11,False
809,ENSG00000184220.12,False
810,ENSG00000167325.15,False
811,ENSG00000106004.5,False
812,ENSG00000167543.16,False
813,ENSG00000204583.10,False
814,ENSG00000131196.18,False
815,ENSG00000122122.10,False
816,ENSG00000101191.17,False
817,ENSG00000283992.2,False
818,ENSG00000170584.11,False
819,ENSG00000012983.11,False
820,ENSG00000173581.8,False
821,ENSG00000198933.9,False
822,ENSG00000100528.12,False
823,ENSG00000149503.13,False
824,ENSG00000154146.13,False
825,ENSG00000141424.13,False
826,ENSG00000175928.6,False
827,ENSG00000166428.14,False
828,ENSG00000168546.11,False
829,ENSG00000167578.18,False
830,ENSG00000198856.13,False
831,ENSG00000130517.14,False
832,ENSG00000018625.15,False
833,ENSG00000205683.11,False
834,ENSG00000161911.11,False
835,ENSG00000129467.14,False
836,ENSG00000109534.17,False
837,ENSG00000133063.16,False
838,ENSG00000136573.14,False
839,ENSG00000160307.10,False
840,ENSG00000156831.8,False
841,ENSG00000181826.10,False
842,ENSG00000175216.15,False
843,ENSG00000135913.11,False
844,ENSG00000146143.19,False
845,ENSG00000100362.13,False
846,ENSG00000173557.15,False
847,ENSG00000127526.15,False
848,ENSG00000119866.22,False
849,ENSG00000078589.13,False
850,ENSG00000166451.13,False
851,ENSG00000164244.21,False
852,ENSG00000101003.10,False
853,ENSG00000203740.4,False
854,ENSG00000179119.15,False
855,ENSG00000138385.16,False
856,ENSG00000163714.18,False
857,ENSG00000123933.17,False
858,ENSG00000154930.15,False
859,ENSG00000127152.18,False
860,ENSG00000172239.14,False
861,ENSG00000184293.7,False
862,ENSG00000157456.8,False
863,ENSG00000104517.13,False
864,ENSG00000178971.16,False
865,ENSG00000005206.17,False
866,ENSG00000128578.10,False
867,ENSG00000164509.15,False
868,ENSG00000111247.15,False
869,ENSG00000120211.4,False
870,ENSG00000009790.15,False
871,ENSG00000173285.4,False
872,ENSG00000170035.16,False
873,ENSG00000123213.23,False
874,ENSG00000111581.10,False
875,ENSG00000174004.6,False
876,ENSG00000120899.18,False
877,ENSG00000178605.13,False
878,ENSG00000107872.13,False
879,ENSG00000176248.9,False
880,ENSG00000105639.20,False
881,ENSG00000160856.21,False
882,ENSG00000203923.5,False
883,ENSG00000104408.11,False
884,ENSG00000110934.13,False
885,ENSG00000101460.13,False
886,ENSG00000183560.9,False
887,ENSG00000185271.9,False
888,ENSG00000113356.13,False
889,ENSG00000151650.8,False
890,ENSG00000104894.12,False
891,ENSG00000213203.3,False
892,ENSG00000101890.5,False
893,ENSG00000136003.16,False
894,ENSG00000167077.13,False
895,ENSG00000145850.9,False
896,ENSG00000285589.1,False
897,ENSG00000108798.9,False
898,ENSG00000048462.11,False
899,ENSG00000103174.13,False
900,ENSG00000133657.16,False
901,ENSG00000106459.15,False
902,ENSG00000168101.14,False
903,ENSG00000087085.16,False
904,ENSG00000157445.15,False
905,ENSG00000168672.4,False
906,ENSG00000115053.17,False
907,ENSG00000100767.17,False
908,ENSG00000172375.14,False
909,ENSG00000165732.13,False
910,ENSG00000110048.12,False
911,ENSG00000147443.13,False
912,ENSG00000121892.15,False
913,ENSG00000167257.11,False
914,ENSG00000138764.15,False
915,ENSG00000114346.14,False
916,ENSG00000100281.14,False
917,ENSG00000275774.3,False
918,ENSG00000160226.16,False
919,ENSG00000141959.17,False
920,ENSG00000168421.13,False
921,ENSG00000214022.11,False
922,ENSG00000096384.20,False
923,ENSG00000204128.6,False
924,ENSG00000198832.10,False
925,ENSG00000213281.5,False
926,ENSG00000260729.1,False
927,ENSG00000158623.14,False
928,ENSG00000168496.4,False
929,ENSG00000101544.9,False
930,ENSG00000168918.14,False
931,ENSG00000139187.10,False
