gene_id,gene_symbol,rank,pattern
ENSG00000148053.17,NTRK2,-31.5983495739934,CDG
ENSG00000072571.20,HMMR,31.5653343492644,CUG
ENSG00000164733.22,CTSB,31.5468324775562,CUG
ENSG00000124731.13,TREM1,31.5411252092573,CUG
ENSG00000071537.14,SEL1L,-31.5285490275435,CDG
ENSG00000070190.13,DAPP1,31.514563080735,CUG
ENSG00000118193.12,KIF14,31.4955153599791,CUG
ENSG00000188042.8,ARL4C,31.4381627371361,CUG
ENSG00000138160.7,KIF11,31.4263749191175,CUG
ENSG00000144645.14,OSBPL10,31.3034600889219,CUG
ENSG00000106018.14,VIPR2,-31.2062444066158,CDG
ENSG00000102144.15,PGK1,31.1825759172591,CUG
ENSG00000198721.13,ECI2,-31.1197680358304,CDG
ENSG00000135318.12,NT5E,31.1116227037776,CUG
ENSG00000005249.13,PRKAR2B,-31.0833126999579,CDG
