gene_id,gene_symbol,rank,pattern
ENSG00000058085.15,LAMC2,210.827340587999,CUG
ENSG00000137648.19,TMPRSS4,209.908884945524,CUG
ENSG00000163993.7,S100P,208.400873366809,CUG
ENSG00000268104.3,SLC6A14,188.956195707821,CUG
ENSG00000123500.10,COL10A1,187.27159604698,CUG
ENSG00000196188.12,CTSE,181.884718106258,CUG
ENSG00000196878.15,LAMB3,180.039402410366,CUG
ENSG00000105388.16,CEACAM5,171.388390892715,CUG
ENSG00000086548.9,CEACAM6,167.338270747037,CUG
ENSG00000117472.10,TSPAN1,163.220824697248,CUG
ENSG00000137573.14,SULF1,160.071711681192,CUG
ENSG00000060718.22,COL11A1,147.959912758667,CUG
ENSG00000171345.13,KRT19,145.388259572503,CUG
ENSG00000165474.8,GJB2,144.122758248777,CUG
ENSG00000133110.15,POSTN,137.160505073467,CUG
ENSG00000115414.21,FN1,135.426295387352,CUG
ENSG00000164171.11,ITGA2,133.912060764846,CUG
ENSG00000117394.24,SLC2A1,126.551064334109,CUG
ENSG00000164932.13,CTHRC1,121.766683243881,CUG
ENSG00000206075.14,SERPINB5,120.928700343746,CUG
ENSG00000065618.21,COL17A1,119.416878743064,CUG
ENSG00000106541.12,AGR2,116.769998152494,CUG
ENSG00000186340.16,THBS2,116.733342399446,CUG
ENSG00000170786.12,SDR16C5,114.535894175113,CUG
ENSG00000038427.16,VCAN,114.430153329229,CUG
ENSG00000013588.9,GPRC5A,111.349591837698,CUG
ENSG00000062038.14,CDH3,111.286258359153,CUG
ENSG00000165949.12,IFI27,110.788558663987,CUG
ENSG00000185567.7,AHNAK2,110.550605007747,CUG
ENSG00000124107.5,SLPI,108.32568613471,CUG
ENSG00000107984.10,DKK1,100.107171525095,CUG
ENSG00000138356.14,AOX1,-98.814443611243,CDG
ENSG00000137699.17,TRIM29,98.6659715208946,CUG
ENSG00000170373.8,CST1,97.7083246285642,CUG
ENSG00000066405.13,CLDN18,97.4624640849364,CUG
ENSG00000146674.15,IGFBP3,96.7416765662192,CUG
ENSG00000143797.12,MBOAT2,96.7058539655582,CUG
ENSG00000109255.11,NMU,95.3418515848716,CUG
ENSG00000145287.11,PLAC8,95.098767316893,CUG
ENSG00000181019.13,NQO1,93.8354950042871,CUG
ENSG00000131746.13,TNS4,93.2854435732062,CUG
ENSG00000060140.9,STYK1,92.4007767468387,CUG
ENSG00000086991.13,NOX4,92.1379667137451,CUG
ENSG00000011426.11,ANLN,88.808554256523,CUG
ENSG00000078098.14,FAP,88.6131184961719,CUG
ENSG00000042493.16,CAPG,88.4844466587419,CUG
ENSG00000115648.14,MLPH,87.9864661981877,CUG
ENSG00000094755.17,GABRP,87.3078119918487,CUG
ENSG00000104783.14,KCNN4,87.2702721719746,CUG
ENSG00000109511.12,ANXA10,86.0610989309038,CUG
ENSG00000204262.14,COL5A2,85.3155724775884,CUG
ENSG00000175793.12,SFN,84.9230705920642,CUG
ENSG00000129451.12,KLK10,84.0447378687265,CUG
ENSG00000144810.16,COL8A1,82.6793921932602,CUG
ENSG00000197956.10,S100A6,82.4308413536913,CUG
ENSG00000105664.11,COMP,81.7939903523257,CUG
ENSG00000160182.3,TFF1,81.586402267598,CUG
ENSG00000102854.16,MSLN,81.5444120139471,CUG
ENSG00000131620.17,ANO1,81.4930868130998,CUG
ENSG00000122861.16,PLAU,80.9495413148275,CUG
ENSG00000140937.14,CDH11,80.5785257143721,CUG
ENSG00000167644.12,C19orf33,80.5751927298846,CUG
ENSG00000100558.9,PLEK2,79.7744361540813,CUG
ENSG00000163735.7,CXCL5,78.9594242481669,CUG
ENSG00000186007.10,LEMD1,78.8987858733362,CUG
ENSG00000136155.17,SCEL,78.4787730623499,CUG
ENSG00000121351.8,IAPP,-77.9595697391254,CDG
ENSG00000164078.13,MST1R,77.7522149403423,CUG
ENSG00000103534.17,TMC5,77.4294693331458,CUG
ENSG00000089356.18,FXYD3,77.3809143997979,CUG
ENSG00000138119.17,MYOF,77.2990090090501,CUG
ENSG00000114346.14,ECT2,77.0164907800879,CUG
ENSG00000099953.10,MMP11,76.969920990064,CUG
ENSG00000108821.14,COL1A1,76.7473028909514,CUG
ENSG00000163631.17,ALB,-76.6023267264922,CDG
ENSG00000151617.17,EDNRA,76.5894880272161,CUG
ENSG00000105976.16,MET,76.5398857361154,CUG
ENSG00000004799.8,PDK4,-75.9301443871408,CDG
ENSG00000204866.8,IGFL2,75.7201161137237,CUG
ENSG00000114204.15,SERPINI2,-72.6717342423523,CDG
ENSG00000130635.16,COL5A1,72.5194535382669,CUG
ENSG00000185615.16,PDIA2,-71.7324646464529,CDG
ENSG00000159399.10,HK2,71.0482662081459,CUG
ENSG00000168542.16,COL3A1,70.9297624979422,CUG
ENSG00000005884.18,ITGA3,70.8861935851417,CUG
ENSG00000180263.14,FGD6,70.4557220643899,CUG
ENSG00000164694.17,FNDC1,70.3556901241778,CUG
ENSG00000053747.17,LAMA3,70.0295319744571,CUG
ENSG00000163191.6,S100A11,69.3558631876245,CUG
ENSG00000111799.21,COL12A1,69.2521055645017,CUG
ENSG00000187021.15,PNLIPRP1,-69.0728326642425,CDG
ENSG00000157315.5,TMED6,-68.74265333624,CDG
ENSG00000203805.11,PLPP4,68.4769509231705,CUG
ENSG00000136059.14,VILL,67.7030742974729,CUG
ENSG00000029153.14,ARNTL2,67.0339111281141,CUG
ENSG00000158315.11,RHBDL2,66.7665537083596,CUG
ENSG00000262406.3,MMP12,66.7091910629805,CUG
ENSG00000064787.13,BCAS1,66.5256283763619,CUG
ENSG00000086619.14,ERO1B,-66.4706430883303,CDG
ENSG00000104368.19,PLAT,66.4679891567033,CUG
ENSG00000135480.16,KRT7,65.9674299049971,CUG
ENSG00000148346.12,LCN2,65.7272460500762,CUG
ENSG00000070882.13,OSBPL3,65.5649226339011,CUG
ENSG00000115009.13,CCL20,65.2182188826756,CUG
ENSG00000129521.15,EGLN3,65.0813523813977,CUG
ENSG00000073737.17,DHRS9,64.2833783110489,CUG
ENSG00000140297.13,GCNT3,64.1800211754264,CUG
ENSG00000089127.14,OAS1,64.1219438778099,CUG
ENSG00000189334.9,S100A14,64.0306400283156,CUG
ENSG00000173391.9,OLR1,63.9532926399174,CUG
ENSG00000106624.11,AEBP1,63.8714976136539,CUG
ENSG00000103888.17,CEMIP,63.4210131432781,CUG
ENSG00000102265.12,TIMP1,62.4821425818937,CUG
ENSG00000180730.5,SHISA2,62.2430694822235,CUG
ENSG00000141086.18,CTRL,-61.6078139835315,CDG
ENSG00000100342.21,APOL1,61.0778904570762,CUG
ENSG00000139055.7,ERP27,-60.9367842636662,CDG
ENSG00000125144.14,MT1G,-60.8921978899967,CDG
ENSG00000106789.13,CORO2A,60.821095560482,CUG
ENSG00000181649.8,PHLDA2,60.6797609506061,CUG
ENSG00000132470.14,ITGB4,60.5170789173366,CUG
ENSG00000101311.16,FERMT1,60.4394540687656,CUG
ENSG00000120915.14,EPHX2,-60.3140846400266,CDG
ENSG00000151693.11,ASAP2,60.1349388752447,CUG
ENSG00000014914.21,MTMR11,60.0235308313504,CUG
ENSG00000101842.14,VSIG1,59.696879447259,CUG
ENSG00000156804.7,FBXO32,59.5353685082505,CUG
ENSG00000101825.8,MXRA5,59.3248600072838,CUG
ENSG00000135114.12,OASL,59.256336775839,CUG
ENSG00000138180.16,CEP55,59.1644904519179,CUG
ENSG00000132031.13,MATN3,59.1502860550957,CUG
ENSG00000188643.11,S100A16,58.6630328464568,CUG
ENSG00000163359.16,COL6A3,58.6572102011665,CUG
ENSG00000160932.11,LY6E,58.6518371729083,CUG
ENSG00000213186.8,TRIM59,58.5977771288248,CUG
ENSG00000115884.11,SDC1,58.3433327840769,CUG
ENSG00000196260.5,SFTA2,58.3137221544259,CUG
ENSG00000205364.4,MT1M,-58.3009068472127,CDG
ENSG00000136379.12,ABHD17C,58.2130141144452,CUG
ENSG00000163898.10,LIPH,58.1659572294211,CUG
ENSG00000168461.13,RAB31,57.796933153195,CUG
ENSG00000166920.13,C15orf48,57.7481509853238,CUG
ENSG00000169347.17,GP2,-57.4984604371754,CDG
ENSG00000196611.5,MMP1,57.3359920116708,CUG
ENSG00000166825.15,ANPEP,-57.1220519333801,CDG
ENSG00000100290.3,BIK,57.050587297372,CUG
ENSG00000197142.10,ACSL5,57.0140944641163,CUG
ENSG00000136231.14,IGF2BP3,56.9935716067321,CUG
ENSG00000104760.17,FGL1,-56.0973758467296,CDG
ENSG00000134321.12,RSAD2,56.01272796314,CUG
ENSG00000159388.6,BTG2,-55.9281441799069,CDG
ENSG00000113140.11,SPARC,55.7343389004432,CUG
ENSG00000169604.20,ANTXR1,55.6384235367318,CUG
ENSG00000184349.13,EFNA5,55.4630796117297,CUG
ENSG00000169035.12,KLK7,55.222628241108,CUG
ENSG00000168615.13,ADAM9,55.0861771979919,CUG
ENSG00000048540.15,LMO3,-54.9356699564282,CDG
ENSG00000162438.12,CTRC,-54.8556695506418,CDG
ENSG00000139211.7,AMIGO2,54.7105165905597,CUG
ENSG00000163082.10,SGPP2,54.7066888735949,CUG
ENSG00000124713.6,GNMT,-54.514587791228,CDG
ENSG00000167748.11,KLK1,-54.5073230117506,CDG
ENSG00000162745.10,OLFML2B,54.4469810717897,CUG
ENSG00000152056.17,AP1S3,54.129616829107,CUG
ENSG00000152766.6,ANKRD22,54.0755195319068,CUG
ENSG00000152377.14,SPOCK1,53.9177907330852,CUG
ENSG00000103375.11,AQP8,-53.6699744399855,CDG
ENSG00000072657.9,TRHDE,-53.6056184413539,CDG
ENSG00000162078.11,ZG16B,53.5586209629707,CUG
ENSG00000134827.8,TCN1,53.5296671054066,CUG
ENSG00000143819.12,EPHX1,-53.5050591771164,CDG
ENSG00000117724.13,CENPF,53.2359005319232,CUG
ENSG00000179913.11,B3GNT3,53.0677703875826,CUG
ENSG00000170537.13,TMC7,53.033627159829,CUG
ENSG00000169851.15,PCDH7,53.0020017154405,CUG
ENSG00000166923.12,GREM1,52.940792722326,CUG
ENSG00000137673.9,MMP7,52.8849816937175,CUG
ENSG00000079385.23,CEACAM1,52.8645949152383,CUG
ENSG00000164294.14,GPX8,52.6714786522297,CUG
ENSG00000131747.15,TOP2A,52.6317285390795,CUG
ENSG00000153233.13,PTPRR,52.4590481653086,CUG
ENSG00000132530.17,XAF1,52.4132759861424,CUG
ENSG00000197747.9,S100A10,52.2432788421057,CUG
ENSG00000135750.15,KCNK1,52.2258220665149,CUG
ENSG00000188158.16,NHS,52.1333026453232,CUG
ENSG00000101213.7,PTK6,51.9887892726166,CUG
ENSG00000149150.9,SLC43A1,-51.9352256248645,CDG
ENSG00000204385.13,SLC44A4,51.8900896869058,CUG
ENSG00000138795.10,LEF1,51.7266623177903,CUG
ENSG00000125266.8,EFNB2,51.6852867541393,CUG
ENSG00000158516.12,CPA2,-51.6533625279573,CDG
ENSG00000115919.15,KYNU,51.6469635675195,CUG
ENSG00000182492.16,BGN,51.5181989879567,CUG
ENSG00000137959.16,IFI44L,51.5146509957392,CUG
ENSG00000070526.15,ST6GALNAC1,51.5142302401811,CUG
ENSG00000205413.8,SAMD9,51.4935458313033,CUG
ENSG00000126787.13,DLGAP5,51.3973213038947,CUG
ENSG00000196562.14,SULF2,51.2945538307293,CUG
ENSG00000129038.16,LOXL1,51.2935849187905,CUG
ENSG00000124232.11,RBPJL,-51.2480348482712,CDG
ENSG00000115641.19,FHL2,51.1147219112396,CUG
ENSG00000116833.14,NR5A2,-50.9304932635566,CDG
ENSG00000151388.11,ADAMTS12,50.9204225390135,CUG
ENSG00000113594.10,LIFR,-50.8307107973577,CDG
ENSG00000136153.20,LMO7,50.7798906088392,CUG
ENSG00000196352.16,CD55,50.7590288975885,CUG
ENSG00000198417.7,MT1F,-50.455956843397,CDG
ENSG00000144063.4,MALL,50.4257654649291,CUG
ENSG00000170011.14,MYRIP,-50.3945406341091,CDG
ENSG00000164379.7,FOXQ1,50.2506032043631,CUG
ENSG00000123610.5,TNFAIP6,50.1222450667286,CUG
ENSG00000034510.6,TMSB10,50.1194492766454,CUG
ENSG00000115361.8,ACADL,-50.0709659772526,CDG
ENSG00000117586.11,TNFSF4,49.6582518743641,CUG
ENSG00000167653.5,PSCA,49.5325979937144,CUG
ENSG00000123219.13,CENPK,49.3591450425651,CUG
ENSG00000139540.12,SLC39A5,-49.2994266910807,CDG
ENSG00000109452.12,INPP4B,49.189432225243,CUG
ENSG00000130005.13,GAMT,-49.1484614150167,CDG
ENSG00000138798.13,EGF,-48.9207905715804,CDG
ENSG00000186832.9,KRT16,48.7836142412147,CUG
ENSG00000164176.13,EDIL3,48.4405152976885,CUG
ENSG00000176171.11,BNIP3,-48.2404875116079,CDG
ENSG00000170835.16,CEL,-48.1670752303182,CDG
ENSG00000137501.17,SYTL2,48.1197393343616,CUG
ENSG00000151651.16,ADAM8,47.9319106487974,CUG
ENSG00000137628.17,DDX60,47.6840419497113,CUG
ENSG00000107562.16,CXCL12,-47.6811179553688,CDG
ENSG00000011422.12,PLAUR,47.6389420572848,CUG
ENSG00000213145.10,CRIP1,47.4957823352939,CUG
ENSG00000204616.11,TRIM31,47.4842823362622,CUG
ENSG00000134057.15,CCNB1,47.3854150652895,CUG
ENSG00000131389.17,SLC6A6,47.3529162054828,CUG
ENSG00000165304.8,MELK,47.2622978112352,CUG
ENSG00000100079.7,LGALS2,-47.1360406151632,CDG
ENSG00000156535.15,CD109,47.027826557471,CUG
ENSG00000088926.14,F11,-46.947713519248,CDG
ENSG00000075223.14,SEMA3C,46.9103956290607,CUG
ENSG00000003989.18,SLC7A2,-46.9098475091158,CDG
ENSG00000175928.6,LRRN1,46.8942902891449,CUG
ENSG00000108405.4,P2RX1,-46.8494420277014,CDG
ENSG00000113389.16,NPR3,46.7564006513161,CUG
ENSG00000182718.18,ANXA2,46.6578062207862,CUG
ENSG00000145247.12,OCIAD2,46.5980860518468,CUG
ENSG00000106804.8,C5,-46.4512565451695,CDG
ENSG00000176153.12,GPX2,46.390713373604,CUG
ENSG00000047457.14,CP,46.3289203219502,CUG
ENSG00000196083.10,IL1RAP,46.2898947253954,CUG
ENSG00000153292.16,ADGRF1,46.2887268021,CUG
ENSG00000169862.19,CTNND2,-46.1705715728133,CDG
ENSG00000213719.8,CLIC1,46.0329666953222,CUG
ENSG00000111674.9,ENO2,46.004180196065,CUG
ENSG00000137809.17,ITGA11,45.7873492899347,CUG
ENSG00000112394.17,SLC16A10,-45.7358161587583,CDG
ENSG00000077152.11,UBE2T,45.6969464527846,CUG
ENSG00000179751.7,SYCN,-45.6270114730028,CDG
ENSG00000104549.12,SQLE,45.61187521516,CUG
ENSG00000151715.8,TMEM45B,45.5624394549358,CUG
ENSG00000146072.6,TNFRSF21,45.3937935751916,CUG
ENSG00000143387.14,CTSK,45.3754905995306,CUG
ENSG00000170369.4,CST2,45.3366303401924,CUG
ENSG00000067225.18,PKM,45.3268318398799,CUG
ENSG00000124102.5,PI3,45.1963896616363,CUG
ENSG00000131981.16,LGALS3,45.1760117392937,CUG
ENSG00000074416.14,MGLL,45.1625215343568,CUG
ENSG00000118473.22,SGIP1,45.1432658098144,CUG
ENSG00000125869.10,LAMP5,45.0051938751493,CUG
ENSG00000183044.12,ABAT,-44.9452590022329,CDG
ENSG00000136689.19,IL1RN,44.769152215732,CUG
